Lambda1,Lambda2,Lambda3,total_cost,X1,X2,Z1,Z2,R_Z_opt,R,R(Z)_max
0.0,0.8,1.0,0.4677437786602301,-0.5513071513549193,-0.7491861213198814,1.1826194003237827,-0.5127108390718284,1.6953302393956111,0.19787896996496213,2.2149037380938927
0.0,0.8,1.0,0.4677437786602301,0.2136398945182767,-0.4096908195221258,-0.49175711652660103,-1.1612056931876402,0.6694485766610392,0.6233307140404025,2.2149037380938927
0.0,0.8,1.0,0.4677437786602301,0.689160686683786,-0.5024449579673882,-0.7922430845131838,0.6251569493749015,-1.4174000338880854,1.1916056446511742,2.2149037380938927
0.0,0.8,1.0,0.4677437786602301,-0.753662468036808,-0.44234890347094313,-0.7106313675570113,-0.25394065810799166,-0.4566907094490196,-0.3113135645658649,2.2149037380938927
0.0,0.8,1.0,0.4677437786602301,0.8540640877944079,0.36854259008750545,1.6373571927373545,-0.5775465453565384,2.2149037380938927,0.48552149770690245,2.2149037380938927
0.0,1.0,1.0,0.5971196071411149,-0.5513071513549193,-0.7491861213198814,1.1777142508869725,-0.5195672678752936,1.697281518762266,0.19787896996496213,2.142292147929286
0.0,1.0,1.0,0.5971196071411149,0.2136398945182767,-0.4096908195221258,-0.4199517861563019,-1.1769110435005583,0.7569592573442564,0.6233307140404025,2.142292147929286
0.0,1.0,1.0,0.5971196071411149,0.689160686683786,-0.5024449579673882,-0.8003209385488713,0.6266456971774598,-1.426966635726331,1.1916056446511742,2.142292147929286
0.0,1.0,1.0,0.5971196071411149,-0.753662468036808,-0.44234890347094313,-0.7099548806866025,-0.2648755250169178,-0.4450793556696847,-0.3113135645658649,2.142292147929286
0.0,1.0,1.0,0.5971196071411149,0.8540640877944079,0.36854259008750545,1.5839949706195202,-0.5582971773097656,2.142292147929286,0.48552149770690245,2.142292147929286
0.2,0.0,1.0,0.47090655586150654,-0.5513071513549193,-0.7491861213198814,1.9147808302770035,-0.18737316810656604,2.1021539983835695,0.19787896996496213,3.2043419321978575
0.2,0.0,1.0,0.47090655586150654,0.2136398945182767,-0.4096908195221258,-0.9121110179857098,-1.3406754467359883,0.42856442875027845,0.6233307140404025,3.2043419321978575
0.2,0.0,1.0,0.47090655586150654,0.689160686683786,-0.5024449579673882,-1.4359389645000775,1.0082947646966183,-2.4442337291966956,1.1916056446511742,3.2043419321978575
0.2,0.0,1.0,0.47090655586150654,-0.753662468036808,-0.44234890347094313,-1.4483129890150312,-0.6456925869787533,-0.8026204020362779,-0.3113135645658649,3.2043419321978575
0.2,0.0,1.0,0.47090655586150654,0.8540640877944079,0.36854259008750545,2.497346566784634,-0.7069953654132232,3.2043419321978575,0.48552149770690245,3.2043419321978575
0.2,0.2,1.0,0.5657230290079222,-0.5513071513549193,-0.7491861213198814,1.6852217319492244,-0.3270542779384419,2.012276009887666,0.19787896996496213,2.709177767714638
0.2,0.2,1.0,0.5657230290079222,0.2136398945182767,-0.4096908195221258,-0.7946644555278958,-1.3106805796192866,0.5160161240913909,0.6233307140404025,2.709177767714638
0.2,0.2,1.0,0.5657230290079222,0.689160686683786,-0.5024449579673882,-1.1689015365482405,0.7272136012204091,-1.8961151377686496,1.1916056446511742,2.709177767714638
0.2,0.2,1.0,0.5657230290079222,-0.753662468036808,-0.44234890347094313,-1.1618269128676082,-0.30863170889391955,-0.8531952039736886,-0.3113135645658649,2.709177767714638
0.2,0.2,1.0,0.5657230290079222,0.8540640877944079,0.36854259008750545,2.0089498608747642,-0.7002279068398737,2.709177767714638,0.48552149770690245,2.709177767714638
0.2,0.4,1.0,0.6669142638858568,-0.5513071513549193,-0.7491861213198814,1.5341806411578298,-0.3720000650794014,1.9061807062372313,0.19787896996496213,2.5249374545564045
0.2,0.4,1.0,0.6669142638858568,0.2136398945182767,-0.4096908195221258,-0.7041558710627867,-1.3116147190975875,0.6074588480348009,0.6233307140404025,2.5249374545564045
0.2,0.4,1.0,0.6669142638858568,0.689160686683786,-0.5024449579673882,-1.044345888286876,0.6964959398053236,-1.7408418280921996,1.1916056446511742,2.5249374545564045
0.2,0.4,1.0,0.6669142638858568,-0.753662468036808,-0.44234890347094313,-1.0000283765344198,-0.257552627995653,-0.7424757485387667,-0.3113135645658649,2.5249374545564045
0.2,0.4,1.0,0.6669142638858568,0.8540640877944079,0.36854259008750545,1.8392165654185224,-0.6857208891378822,2.5249374545564045,0.48552149770690245,2.5249374545564045
0.2,0.6,1.0,0.8006249769382092,-0.5513071513549193,-0.7491861213198814,1.4504713570197985,-0.4447063970383617,1.8951777540581602,0.19787896996496213,2.3806263632189495
0.2,0.6,1.0,0.8006249769382092,0.2136398945182767,-0.4096908195221258,-0.6341381001430323,-1.2971996465704723,0.66306154642744,0.6233307140404025,2.3806263632189495
0.2,0.6,1.0,0.8006249769382092,0.689160686683786,-0.5024449579673882,-0.9874027089951687,0.6637858565618946,-1.6511885655570633,1.1916056446511742,2.3806263632189495
0.2,0.6,1.0,0.8006249769382092,-0.753662468036808,-0.44234890347094313,-0.9154045507309262,-0.2324088771577704,-0.6829956735731558,-0.3113135645658649,2.3806263632189495
0.2,0.6,1.0,0.8006249769382092,0.8540640877944079,0.36854259008750545,1.7499849837059256,-0.6306413795130237,2.3806263632189495,0.48552149770690245,2.3806263632189495
0.2,0.8,1.0,0.8769583170725377,-0.5513071513549193,-0.7491861213198814,1.3946171983800317,-0.3248220171477456,1.7194392155277773,0.19787896996496213,2.4688039353981517
0.2,0.8,1.0,0.8769583170725377,0.2136398945182767,-0.4096908195221258,-0.6124333203300713,-1.3646885168776048,0.7522551965475336,0.6233307140404025,2.4688039353981517
0.2,0.8,1.0,0.8769583170725377,0.689160686683786,-0.5024449579673882,-0.9647120342196581,0.6828141999535471,-1.6475262341732053,1.1916056446511742,2.4688039353981517
0.2,0.8,1.0,0.8769583170725377,-0.753662468036808,-0.44234890347094313,-0.9162332132468897,-0.2649209594646057,-0.651312253782284,-0.3113135645658649,2.4688039353981517
0.2,0.8,1.0,0.8769583170725377,0.8540640877944079,0.36854259008750545,1.75595770807547,-0.7128462273226818,2.4688039353981517,0.48552149770690245,2.4688039353981517
0.2,1.0,1.0,0.925357487712095,-0.5513071513549193,-0.7491861213198814,1.5465597318737485,-0.28515958545237435,1.8317193173261228,0.19787896996496213,2.438851631304429
0.2,1.0,1.0,0.925357487712095,0.2136398945182767,-0.4096908195221258,-0.7337617454642914,-1.736834334635056,1.0030725891707646,0.6233307140404025,2.438851631304429
0.2,1.0,1.0,0.925357487712095,0.689160686683786,-0.5024449579673882,-1.0478844052914507,0.7709866248362507,-1.8188710301277013,1.1916056446511742,2.438851631304429
0.2,1.0,1.0,0.925357487712095,-0.753662468036808,-0.44234890347094313,-1.0729672426584602,-0.3062955092904282,-0.766671733368032,-0.3113135645658649,2.438851631304429
0.2,1.0,1.0,0.925357487712095,0.8540640877944079,0.36854259008750545,1.7997077215045605,-0.6391439097998681,2.438851631304429,0.48552149770690245,2.438851631304429
0.4,0.0,1.0,0.8662464685083984,-0.5513071513549193,-0.7491861213198814,1.6725213685597806,0.22069249436869037,1.4518288741910903,0.19787896996496213,2.9169249642291133
0.4,0.0,1.0,0.8662464685083984,0.2136398945182767,-0.4096908195221258,-0.7329981801182308,-0.7396089895179977,0.0066108093997668815,0.6233307140404025,2.9169249642291133
0.4,0.0,1.0,0.8662464685083984,0.689160686683786,-0.5024449579673882,-0.7507319889614706,0.541310226940485,-1.2920422159019558,1.1916056446511742,2.9169249642291133
0.4,0.0,1.0,0.8662464685083984,-0.753662468036808,-0.44234890347094313,-1.4562259268568616,-0.7439015372207679,-0.7123243896360937,-0.3113135645658649,2.9169249642291133
0.4,0.0,1.0,0.8662464685083984,0.8540640877944079,0.36854259008750545,1.6623843386161876,-1.254540625612926,2.9169249642291133,0.48552149770690245,2.9169249642291133
0.4,0.2,1.0,0.7369470866040781,-0.5513071513549193,-0.7491861213198814,1.1541481295251397,0.03868667994705649,1.1154614495780832,0.19787896996496213,2.077570524111912
0.4,0.2,1.0,0.7369470866040781,0.2136398945182767,-0.4096908195221258,-0.10614484255776237,-1.786097043489993,1.6799522009322305,0.6233307140404025,2.077570524111912
0.4,0.2,1.0,0.7369470866040781,0.689160686683786,-0.5024449579673882,-0.5641273516564685,1.1811291146877405,-1.745256466344209,1.1916056446511742,2.077570524111912
0.4,0.2,1.0,0.7369470866040781,-0.753662468036808,-0.44234890347094313,-1.143311681610523,-1.2777814711599944,0.1344697895494713,-0.3113135645658649,2.077570524111912
0.4,0.2,1.0,0.7369470866040781,0.8540640877944079,0.36854259008750545,1.2706797320985774,-0.8068907920133346,2.077570524111912,0.48552149770690245,2.077570524111912
0.4,0.4,1.0,0.9484139020994129,-0.5513071513549193,-0.7491861213198814,1.2698822939973415,-0.0038603781058059155,1.2737426721031475,0.19787896996496213,2.195334881068693
0.4,0.4,1.0,0.9484139020994129,0.2136398945182767,-0.4096908195221258,-0.3779580210419415,-1.9002617263331525,1.522303705291211,0.6233307140404025,2.195334881068693
0.4,0.4,1.0,0.9484139020994129,0.689160686683786,-0.5024449579673882,-0.7923705055003633,0.890884917088211,-1.6832554225885743,1.1916056446511742,2.195334881068693
0.4,0.4,1.0,0.9484139020994129,-0.753662468036808,-0.44234890347094313,-1.2588698264701634,-1.281681208061595,0.02281138159143148,-0.3113135645658649,2.195334881068693
0.4,0.4,1.0,0.9484139020994129,0.8540640877944079,0.36854259008750545,1.516348203151969,-0.6789866779167241,2.195334881068693,0.48552149770690245,2.195334881068693
0.4,0.6,1.0,1.1365098286622015,-0.5513071513549193,-0.7491861213198814,1.5969138389647206,-0.10661858845859987,1.7035324274233206,0.19787896996496213,2.518730119201202
0.4,0.6,1.0,1.1365098286622015,0.2136398945182767,-0.4096908195221258,-0.5130567221282464,-1.3509017259988787,0.8378450038706323,0.6233307140404025,2.518730119201202
0.4,0.6,1.0,1.1365098286622015,0.689160686683786,-0.5024449579673882,-0.9654809901454102,0.6209507586351027,-1.5864317487805129,1.1916056446511742,2.518730119201202
0.4,0.6,1.0,1.1365098286622015,-0.753662468036808,-0.44234890347094313,-1.3371638591151327,-0.46439576889803585,-0.8727680902170969,-0.3113135645658649,2.518730119201202
0.4,0.6,1.0,1.1365098286622015,0.8540640877944079,0.36854259008750545,1.6881655438340182,-0.8305645753671839,2.518730119201202,0.48552149770690245,2.518730119201202
0.4,0.8,1.0,1.2217513191752147,-0.5513071513549193,-0.7491861213198814,1.5852254755252848,-0.12144632501030038,1.7066718005355852,0.19787896996496213,2.465965662634568
0.4,0.8,1.0,1.2217513191752147,0.2136398945182767,-0.4096908195221258,-0.47307070664122747,-1.4707624526914391,0.9976917460502117,0.6233307140404025,2.465965662634568
0.4,0.8,1.0,1.2217513191752147,0.689160686683786,-0.5024449579673882,-0.9392396007181524,0.6302583566559784,-1.5694979573741308,1.1916056446511742,2.465965662634568
0.4,0.8,1.0,1.2217513191752147,-0.753662468036808,-0.44234890347094313,-1.3239561106294004,-0.43014441671523446,-0.893811693914166,-0.3113135645658649,2.465965662634568
0.4,0.8,1.0,1.2217513191752147,0.8540640877944079,0.36854259008750545,1.6391165691395237,-0.8268490934950441,2.465965662634568,0.48552149770690245,2.465965662634568
0.4,1.0,1.0,1.3514256518857553,-0.5513071513549193,-0.7491861213198814,1.501319017784166,-0.04872538226382475,1.5500444000479907,0.19787896996496213,2.447928447824575
0.4,1.0,1.0,1.3514256518857553,0.2136398945182767,-0.4096908195221258,-0.33883768456938357,-1.377784278354992,1.0389465937856084,0.6233307140404025,2.447928447824575
0.4,1.0,1.0,1.3514256518857553,0.689160686683786,-0.5024449579673882,-0.8118336392919713,0.6157341123783652,-1.4275677516703364,1.1916056446511742,2.447928447824575
0.4,1.0,1.0,1.3514256518857553,-0.753662468036808,-0.44234890347094313,-1.2820792679154625,-0.4332936370283764,-0.848785630887086,-0.3113135645658649,2.447928447824575
0.4,1.0,1.0,1.3514256518857553,0.8540640877944079,0.36854259008750545,1.5144094455304253,-0.9335190022941497,2.447928447824575,0.48552149770690245,2.447928447824575
0.6,0.0,1.0,1.1048102150822325,-0.5513071513549193,-0.7491861213198814,1.747617641747544,0.522622151802737,1.224995489944807,0.19787896996496213,2.8640404510396706
0.6,0.0,1.0,1.1048102150822325,0.2136398945182767,-0.4096908195221258,-0.9884858750760621,-0.23080142416450883,-0.7576844509115532,0.6233307140404025,2.8640404510396706
0.6,0.0,1.0,1.1048102150822325,0.689160686683786,-0.5024449579673882,-0.5345227575445874,0.46632752348780293,-1.0008502810323905,1.1916056446511742,2.8640404510396706
0.6,0.0,1.0,1.1048102150822325,-0.753662468036808,-0.44234890347094313,-1.4487618857108027,-0.6962669972680308,-0.7524948884427719,-0.3113135645658649,2.8640404510396706
0.6,0.0,1.0,1.1048102150822325,0.8540640877944079,0.36854259008750545,1.1356305122958696,-1.7284099387438012,2.8640404510396706,0.48552149770690245,2.8640404510396706
0.6,0.2,1.0,1.2757224921973966,-0.5513071513549193,-0.7491861213198814,1.494396831845661,0.024523703177075112,1.469873128668586,0.19787896996496213,2.6315900391863805
0.6,0.2,1.0,1.2757224921973966,0.2136398945182767,-0.4096908195221258,-0.5276115203517746,-0.88913014605871,0.3615186257069354,0.6233307140404025,2.6315900391863805
0.6,0.2,1.0,1.2757224921973966,0.689160686683786,-0.5024449579673882,-0.7753332266384967,0.5541086466088813,-1.329441873247378,1.1916056446511742,2.6315900391863805
0.6,0.2,1.0,1.2757224921973966,-0.753662468036808,-0.44234890347094313,-1.404457524548099,-0.6967618597884576,-0.7076956647596414,-0.3113135645658649,2.6315900391863805
0.6,0.2,1.0,1.2757224921973966,0.8540640877944079,0.36854259008750545,1.5560889960021158,-1.0755010431842649,2.6315900391863805,0.48552149770690245,2.6315900391863805
0.6,0.4,1.0,1.1044635243592398,-0.5513071513549193,-0.7491861213198814,1.1640344176457418,-0.16834040290334873,1.3323748205490906,0.19787896996496213,1.8623977834104566
0.6,0.4,1.0,1.1044635243592398,0.2136398945182767,-0.4096908195221258,-0.030342009618983982,-1.8927397930294405,1.8623977834104566,0.6233307140404025,1.8623977834104566
0.6,0.4,1.0,1.1044635243592398,0.689160686683786,-0.5024449579673882,-0.5349001875827754,0.8766375031429894,-1.4115376907257646,1.1916056446511742,1.8623977834104566
0.6,0.4,1.0,1.1044635243592398,-0.753662468036808,-0.44234890347094313,-0.941717667092011,-1.3913752747910928,0.4496576076990818,-0.3113135645658649,1.8623977834104566
0.6,0.4,1.0,1.1044635243592398,0.8540640877944079,0.36854259008750545,0.8322174659484324,-0.9877031062238772,1.8199205721723097,0.48552149770690245,1.8623977834104566
0.6,0.6,1.0,1.201313477951478,-0.5513071513549193,-0.7491861213198814,1.1427738415415944,-0.0745344696694218,1.2173083112110163,0.19787896996496213,1.968977162397764
0.6,0.6,1.0,1.201313477951478,0.2136398945182767,-0.4096908195221258,-0.06400076213068158,-2.0329779245284456,1.968977162397764,0.6233307140404025,1.968977162397764
0.6,0.6,1.0,1.201313477951478,0.689160686683786,-0.5024449579673882,-0.6389183324629648,0.8092105524569517,-1.4481288849199165,1.1916056446511742,1.968977162397764
0.6,0.6,1.0,1.201313477951478,-0.753662468036808,-0.44234890347094313,-0.9015445614686449,-1.4008268941242745,0.4992823326556296,-0.3113135645658649,1.968977162397764
0.6,0.6,1.0,1.201313477951478,0.8540640877944079,0.36854259008750545,0.8929843886305633,-0.9919937136821412,1.8849781023127044,0.48552149770690245,1.968977162397764
0.6,0.8,1.0,1.529131398684368,-0.5513071513549193,-0.7491861213198814,1.4906526905310866,-0.09277964199738699,1.5834323325284736,0.19787896996496213,2.4256490260316252
0.6,0.8,1.0,1.529131398684368,0.2136398945182767,-0.4096908195221258,-0.41413923536144825,-1.5303990958611775,1.1162598604997291,0.6233307140404025,2.4256490260316252
0.6,0.8,1.0,1.529131398684368,0.689160686683786,-0.5024449579673882,-0.8837268492846079,0.6179802834348098,-1.5017071327194178,1.1916056446511742,2.4256490260316252
0.6,0.8,1.0,1.529131398684368,-0.753662468036808,-0.44234890347094313,-1.3540294867793996,-0.5450233585160806,-0.809006128263319,-0.3113135645658649,2.4256490260316252
0.6,0.8,1.0,1.529131398684368,0.8540640877944079,0.36854259008750545,1.5264071869602471,-0.899241839071378,2.4256490260316252,0.48552149770690245,2.4256490260316252
0.6,1.0,1.0,1.6245832625996495,-0.5513071513549193,-0.7491861213198814,1.5087499860600218,-0.11194037113670992,1.6206903571967317,0.19787896996496213,2.387455038965598
0.6,1.0,1.0,1.6245832625996495,0.2136398945182767,-0.4096908195221258,-0.38623152876833716,-1.5455665309199882,1.159335002151651,0.6233307140404025,2.387455038965598
0.6,1.0,1.0,1.6245832625996495,0.689160686683786,-0.5024449579673882,-0.8903509235087986,0.6066075051072902,-1.4969584286160889,1.1916056446511742,2.387455038965598
0.6,1.0,1.0,1.6245832625996495,-0.753662468036808,-0.44234890347094313,-1.3277066264550084,-0.48751006110289496,-0.8401965653521134,-0.3113135645658649,2.387455038965598
0.6,1.0,1.0,1.6245832625996495,0.8540640877944079,0.36854259008750545,1.4945674256902404,-0.8928876132753578,2.387455038965598,0.48552149770690245,2.387455038965598
0.8,0.0,1.0,1.3832092757134613,-0.5513071513549193,-0.7491861213198814,1.5741660682650824,0.30554870692728847,1.268617361337794,0.19787896996496213,2.7912774311782513
0.8,0.0,1.0,1.3832092757134613,0.2136398945182767,-0.4096908195221258,-0.6132822851875811,-0.6584071103543847,0.045124825166803606,0.6233307140404025,2.7912774311782513
0.8,0.0,1.0,1.3832092757134613,0.689160686683786,-0.5024449579673882,-0.6473062844124878,0.5095377445052478,-1.1568440289177357,1.1916056446511742,2.7912774311782513
0.8,0.0,1.0,1.3832092757134613,-0.753662468036808,-0.44234890347094313,-1.3975813284777645,-0.774050485560117,-0.6235308429176475,-0.3113135645658649,2.7912774311782513
0.8,0.0,1.0,1.3832092757134613,0.8540640877944079,0.36854259008750545,1.3565451752230215,-1.4347322559552298,2.7912774311782513,0.48552149770690245,2.7912774311782513
0.8,0.2,1.0,1.5443359125921108,-0.5513071513549193,-0.7491861213198814,1.467521553256661,0.0989839512045235,1.3685376020521376,0.19787896996496213,2.63012029854615
0.8,0.2,1.0,1.5443359125921108,0.2136398945182767,-0.4096908195221258,-0.507646483021166,-0.7975771098531635,0.28993062683199755,0.6233307140404025,2.63012029854615
0.8,0.2,1.0,1.5443359125921108,0.689160686683786,-0.5024449579673882,-0.6972090364488812,0.5274385108112769,-1.2246475472601581,1.1916056446511742,2.63012029854615
0.8,0.2,1.0,1.5443359125921108,-0.753662468036808,-0.44234890347094313,-1.3919967256449939,-0.7340876355697009,-0.657909090075293,-0.3113135645658649,2.63012029854615
0.8,0.2,1.0,1.5443359125921108,0.8540640877944079,0.36854259008750545,1.4256864137289478,-1.204433884817202,2.63012029854615,0.48552149770690245,2.63012029854615
0.8,0.4,1.0,1.6656682792061313,-0.5513071513549193,-0.7491861213198814,1.4388815351400495,-0.012158787700552166,1.4510403228406017,0.19787896996496213,2.537809087363841
0.8,0.4,1.0,1.6656682792061313,0.2136398945182767,-0.4096908195221258,-0.4306384997128655,-1.0072548855943884,0.5766163858815229,0.6233307140404025,2.537809087363841
0.8,0.4,1.0,1.6656682792061313,0.689160686683786,-0.5024449579673882,-0.7797795782999779,0.55185141922086,-1.331630997520838,1.1916056446511742,2.537809087363841
0.8,0.4,1.0,1.6656682792061313,-0.753662468036808,-0.44234890347094313,-1.4349063192785303,-0.6796811893280106,-0.7552251299505197,-0.3113135645658649,2.537809087363841
0.8,0.4,1.0,1.6656682792061313,0.8540640877944079,0.36854259008750545,1.4922073629370587,-1.0456017244267823,2.537809087363841,0.48552149770690245,2.537809087363841
0.8,0.6,1.0,1.5217149689231406,-0.5513071513549193,-0.7491861213198814,1.1074322987537164,0.016712697008224975,1.0907196017454914,0.19787896996496213,1.865675035870093
0.8,0.6,1.0,1.5217149689231406,0.2136398945182767,-0.4096908195221258,0.01082029174938973,-1.7727600373455434,1.7835803290949332,0.6233307140404025,1.865675035870093
0.8,0.6,1.0,1.5217149689231406,0.689160686683786,-0.5024449579673882,-0.4126570012644449,0.7293420542642457,-1.1419990555286905,1.1916056446511742,1.865675035870093
0.8,0.6,1.0,1.5217149689231406,-0.753662468036808,-0.44234890347094313,-0.7744361114471072,-1.1913480025138332,0.416911891066726,-0.3113135645658649,1.865675035870093
0.8,0.6,1.0,1.5217149689231406,0.8540640877944079,0.36854259008750545,0.694996269055343,-1.1706787668147502,1.865675035870093,0.48552149770690245,1.865675035870093
0.8,0.8,1.0,1.632260037663857,-0.5513071513549193,-0.7491861213198814,1.2913213466534237,-0.22062924697913455,1.5119505936325583,0.19787896996496213,2.081683106514835
0.8,0.8,1.0,1.632260037663857,0.2136398945182767,-0.4096908195221258,-0.02101854353444265,-2.0697516253142387,2.048733081779796,0.6233307140404025,2.081683106514835
0.8,0.8,1.0,1.632260037663857,0.689160686683786,-0.5024449579673882,-0.6780422857085945,0.6995491037063283,-1.3775913894149228,1.1916056446511742,2.081683106514835
0.8,0.8,1.0,1.632260037663857,-0.753662468036808,-0.44234890347094313,-0.947880369397736,-1.3019172245086013,0.35403685511086525,-0.3113135645658649,2.081683106514835
0.8,0.8,1.0,1.632260037663857,0.8540640877944079,0.36854259008750545,0.7997082915706044,-1.281974814944231,2.081683106514835,0.48552149770690245,2.081683106514835
0.8,1.0,1.0,1.923518822872845,-0.5513071513549193,-0.7491861213198814,1.4468115641561736,-0.02620420664318865,1.4730157707993623,0.19787896996496213,2.3781219200754133
0.8,1.0,1.0,1.923518822872845,0.2136398945182767,-0.4096908195221258,-0.3241975511572463,-1.530169079669227,1.2059715285119808,0.6233307140404025,2.3781219200754133
0.8,1.0,1.0,1.923518822872845,0.689160686683786,-0.5024449579673882,-0.8492226088372019,0.5743724075402532,-1.4235950163774551,1.1916056446511742,2.3781219200754133
0.8,1.0,1.0,1.923518822872845,-0.753662468036808,-0.44234890347094313,-1.3702597975289494,-0.5620798533372645,-0.8081799441916849,-0.3113135645658649,2.3781219200754133
0.8,1.0,1.0,1.923518822872845,0.8540640877944079,0.36854259008750545,1.4140838554679367,-0.9640380646074764,2.3781219200754133,0.48552149770690245,2.3781219200754133
1.0,0.0,1.0,1.6311966619998175,-0.5513071513549193,-0.7491861213198814,1.5414182904640163,0.321722289182942,1.2196960012810742,0.19787896996496213,2.7378835070530805
1.0,0.0,1.0,1.6311966619998175,0.2136398945182767,-0.4096908195221258,-0.577834633547611,-0.6442366225510551,0.06640198900344407,0.6233307140404025,2.7378835070530805
1.0,0.0,1.0,1.6311966619998175,0.689160686683786,-0.5024449579673882,-0.6066959962168637,0.5159448507476707,-1.1226408469645344,1.1916056446511742,2.7378835070530805
1.0,0.0,1.0,1.6311966619998175,-0.753662468036808,-0.44234890347094313,-1.3834951703506222,-0.7840413012260224,-0.5994538691245997,-0.3113135645658649,2.7378835070530805
1.0,0.0,1.0,1.6311966619998175,0.8540640877944079,0.36854259008750545,1.2769712245198994,-1.4609122825331808,2.7378835070530805,0.48552149770690245,2.7378835070530805
1.0,0.2,1.0,1.7986491330336876,-0.5513071513549193,-0.7491861213198814,1.5171795264151111,0.18436555139955493,1.332813975015556,0.19787896996496213,2.5584809196838902
1.0,0.2,1.0,1.7986491330336876,0.2136398945182767,-0.4096908195221258,-0.467050564330732,-0.7594733085856525,0.29242274425492054,0.6233307140404025,2.5584809196838902
1.0,0.2,1.0,1.7986491330336876,0.689160686683786,-0.5024449579673882,-0.6178132223501356,0.5270133033233153,-1.144826525673451,1.1916056446511742,2.5584809196838902
1.0,0.2,1.0,1.7986491330336876,-0.753662468036808,-0.44234890347094313,-1.29420523498775,-0.7181665494641476,-0.5760386855236024,-0.3113135645658649,2.5584809196838902
1.0,0.2,1.0,1.7986491330336876,0.8540640877944079,0.36854259008750545,1.3109139873578497,-1.2475669323260405,2.5584809196838902,0.48552149770690245,2.5584809196838902
1.0,0.4,1.0,1.9321174774141086,-0.5513071513549193,-0.7491861213198814,1.4049427574224977,0.0317386418690665,1.3732041155534311,0.19787896996496213,2.50179866427085
1.0,0.4,1.0,1.9321174774141086,0.2136398945182767,-0.4096908195221258,-0.4313197410151446,-0.9026347826587952,0.47131504164365057,0.6233307140404025,2.50179866427085
